type, ID, parentID, startX, startY, startZ, endX, endY, endZ, radius, volume, growthVolume, length, growthLength, vesselVolume, distanceToTwig, FittingType, averagePointDistance, maxPointDistance, qualityFlag,segmentID, parentSegmentID, segmentMedianRadius, segmentGrowthVolume, segmentGrowthLength, branchOrder, reverseBranchOrder, reversePipeRadiusBranchorder, reversePipeAreaBranchorder, branchID, treeID, treeSpecies, translateX, translateY, translatez, gvA, gvB, gvC, glA, glB, glC
cylinder, 681, 680, 0.439361, -16.244487, 256.807166, 0.436387, -16.232955, 256.836293, 0.014212, 0.000020, 0.000346, 0.031467, 0.650100, 0.940184, 0.503919, SPHEREFOLLOWING, 0.005061, 0.003482, 1, 81, 58, 0.012822, 0.000409, 0.724306, 2, 2, 1.414214, 2, 15, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 682, 681, 0.436387, -16.232955, 256.836293, 0.421859, -16.224299, 256.858223, 0.014217, 0.000018, 0.000326, 0.027694, 0.618633, 0.877250, 0.472451, SPHEREFOLLOWING, 0.003068, 0.003482, 1, 81, 58, 0.012822, 0.000409, 0.724306, 2, 2, 1.414214, 2, 15, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 683, 682, 0.421859, -16.224299, 256.858223, 0.405788, -16.220924, 256.872337, 0.022727, 0.000035, 0.000308, 0.021653, 0.590939, 0.821862, 0.444757, SPHEREFOLLOWING, 0.007631, 0.003482, 1, 81, 58, 0.012822, 0.000409, 0.724306, 2, 2, 1.414214, 2, 15, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 684, 683, 0.405788, -16.220924, 256.872337, 0.372126, -16.215554, 256.883494, 0.013882, 0.000022, 0.000273, 0.035867, 0.569285, 0.778555, 0.423104, SPHEREFOLLOWING, 0.005218, 0.003482, 1, 81, 58, 0.012822, 0.000409, 0.724306, 2, 2, 1.414214, 2, 15, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 685, 684, 0.372126, -16.215554, 256.883494, 0.347089, -16.214763, 256.898246, 0.012410, 0.000014, 0.000251, 0.029071, 0.533419, 0.706822, 0.387237, SPHEREFOLLOWING, 0.004022, 0.003482, 1, 81, 58, 0.012822, 0.000409, 0.724306, 2, 2, 1.414214, 2, 15, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 686, 685, 0.347089, -16.214763, 256.898246, 0.323739, -16.211775, 256.902940, 0.012023, 0.000011, 0.000237, 0.024004, 0.504348, 0.648680, 0.358166, SPHEREFOLLOWING, 0.002802, 0.003482, 1, 81, 58, 0.012822, 0.000409, 0.724306, 2, 2, 1.414214, 2, 15, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 687, 686, 0.323739, -16.211775, 256.902940, 0.301326, -16.208580, 256.910618, 0.015031, 0.000017, 0.000226, 0.023906, 0.480344, 0.600672, 0.334163, SPHEREFOLLOWING, 0.004421, 0.003482, 1, 81, 58, 0.012822, 0.000409, 0.724306, 2, 2, 1.414214, 2, 15, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 688, 687, 0.301326, -16.208580, 256.910618, 0.283349, -16.212363, 256.922680, 0.014897, 0.000015, 0.000209, 0.021977, 0.456438, 0.552861, 0.310257, SPHEREFOLLOWING, 0.005958, 0.003482, 1, 81, 58, 0.012822, 0.000409, 0.724306, 2, 2, 1.414214, 2, 15, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 689, 688, 0.283349, -16.212363, 256.922680, 0.261673, -16.211053, 256.942333, 0.011217, 0.000012, 0.000194, 0.029288, 0.434461, 0.508907, 0.288280, SPHEREFOLLOWING, 0.003304, 0.003482, 1, 81, 58, 0.012822, 0.000409, 0.724306, 2, 2, 1.414214, 2, 15, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 690, 689, 0.261673, -16.211053, 256.942333, 0.241597, -16.204245, 256.953712, 0.012565, 0.000012, 0.000182, 0.024060, 0.405173, 0.450331, 0.258992, SPHEREFOLLOWING, 0.003478, 0.003482, 1, 81, 58, 0.012822, 0.000409, 0.724306, 2, 2, 1.414214, 2, 15, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 691, 690, 0.241597, -16.204245, 256.953712, 0.223103, -16.199374, 256.962620, 0.016974, 0.000019, 0.000170, 0.021098, 0.381113, 0.402211, 0.234932, SPHEREFOLLOWING, 0.008590, 0.003482, 1, 81, 58, 0.012822, 0.000409, 0.724306, 2, 2, 1.414214, 2, 15, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 692, 691, 0.223103, -16.199374, 256.962620, 0.212056, -16.174151, 256.961297, 0.020722, 0.000037, 0.000098, 0.027567, 0.213834, 0.213834, 0.213834, SPHEREFOLLOWING, 0.007622, 0.003482, 1, 82, 81, 0.009925, 0.000037, 0.103953, 2, 1, 1.000000, 1, 15, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 693, 692, 0.212056, -16.174151, 256.961297, 0.238722, -16.148772, 256.957921, 0.009925, 0.000011, 0.000061, 0.036968, 0.186267, 0.186267, 0.186267, SPHEREFOLLOWING, 0.006947, 0.003482, 1, 82, 81, 0.009925, 0.000037, 0.103953, 2, 1, 1.000000, 1, 15, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 694, 693, 0.238722, -16.148772, 256.957921, 0.252494, -16.135288, 256.966819, 0.010557, 0.000007, 0.000050, 0.021229, 0.149299, 0.149299, 0.149299, SPHEREFOLLOWING, 0.004588, 0.003482, 1, 82, 81, 0.009925, 0.000037, 0.103953, 2, 1, 1.000000, 1, 15, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 695, 694, 0.252494, -16.135288, 256.966819, 0.257802, -16.113503, 256.975704, 0.008550, 0.000006, 0.000042, 0.024118, 0.128071, 0.128071, 0.128071, SPHEREFOLLOWING, 0.002384, 0.003482, 1, 82, 81, 0.009925, 0.000037, 0.103953, 2, 1, 1.000000, 1, 15, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 696, 695, 0.257802, -16.113503, 256.975704, 0.263919, -16.096641, 256.984525, 0.008220, 0.000004, 0.000037, 0.019989, 0.103953, 0.103953, 0.103953, SPHEREFOLLOWING, 0.002576, 0.003482, 1, 82, 81, 0.009925, 0.000037, 0.103953, 2, 1, 1.000000, 1, 15, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 697, 696, 0.263919, -16.096641, 256.984525, 0.267523, -16.081670, 256.999634, 0.010237, 0.000007, 0.000032, 0.021574, 0.083964, 0.083964, 0.083964, SPHEREFOLLOWING, 0.004468, 0.003482, 1, 82, 81, 0.009925, 0.000037, 0.103953, 2, 1, 1.000000, 1, 15, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 698, 697, 0.267523, -16.081670, 256.999634, 0.275039, -16.068921, 257.015918, 0.009686, 0.000006, 0.000025, 0.022004, 0.062390, 0.062390, 0.062390, SPHEREFOLLOWING, 0.002539, 0.003482, 1, 82, 81, 0.009925, 0.000037, 0.103953, 2, 1, 1.000000, 1, 15, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 699, 698, 0.275039, -16.068921, 257.015918, 0.281553, -16.055492, 257.030946, 0.011566, 0.000009, 0.000019, 0.021180, 0.040386, 0.040386, 0.040386, SPHEREFOLLOWING, 0.003075, 0.003482, 1, 82, 81, 0.009925, 0.000037, 0.103953, 2, 1, 1.000000, 1, 15, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 700, 699, 0.281553, -16.055492, 257.030946, 0.295019, -16.049121, 257.043068, 0.005740, 0.000002, 0.000010, 0.019206, 0.019206, 0.019206, 0.019206, SPHEREFOLLOWING, 0.001569, 0.003482, 1, 82, 81, 0.009925, 0.000037, 0.103953, 2, 1, 1.000000, 1, 15, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 701, 691, 0.223103, -16.199374, 256.962620, 0.206558, -16.217554, 256.982906, 0.010910, 0.000012, 0.000053, 0.031871, 0.146181, 0.146181, 0.146181, SPHEREFOLLOWING, 0.007851, 0.003482, 1, 83, 81, 0.010462, 0.000029, 0.069676, 3, 1, 1.000000, 1, 15, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 702, 701, 0.206558, -16.217554, 256.982906, 0.190452, -16.229233, 256.995435, 0.007764, 0.000004, 0.000041, 0.023511, 0.114310, 0.114310, 0.114310, SPHEREFOLLOWING, 0.002193, 0.003482, 1, 83, 81, 0.010462, 0.000029, 0.069676, 3, 1, 1.000000, 1, 15, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 703, 702, 0.190452, -16.229233, 256.995435, 0.171597, -16.237520, 257.000126, 0.010462, 0.000007, 0.000037, 0.021123, 0.090799, 0.090799, 0.090799, SPHEREFOLLOWING, 0.002963, 0.003482, 1, 83, 81, 0.010462, 0.000029, 0.069676, 3, 1, 1.000000, 1, 15, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 704, 703, 0.171597, -16.237520, 257.000126, 0.154205, -16.247747, 257.006512, 0.014673, 0.000014, 0.000029, 0.021162, 0.069676, 0.069676, 0.069676, SPHEREFOLLOWING, 0.004607, 0.003482, 1, 83, 81, 0.010462, 0.000029, 0.069676, 3, 1, 1.000000, 1, 15, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 705, 704, 0.154205, -16.247747, 257.006512, 0.139432, -16.262995, 257.020862, 0.007913, 0.000005, 0.000015, 0.025626, 0.048514, 0.048514, 0.048514, SPHEREFOLLOWING, 0.004176, 0.003482, 1, 83, 81, 0.010462, 0.000029, 0.069676, 3, 1, 1.000000, 1, 15, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 706, 705, 0.139432, -16.262995, 257.020862, 0.122393, -16.269957, 257.034466, 0.006130, 0.000003, 0.000010, 0.022888, 0.022888, 0.022888, 0.022888, SPHEREFOLLOWING, 0.002683, 0.003482, 1, 83, 81, 0.010462, 0.000029, 0.069676, 3, 1, 1.000000, 1, 15, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 707, 520, 0.737653, -16.251336, 256.547969, 0.771624, -16.278771, 256.571022, 0.011065, 0.000019, 0.000039, 0.049377, 0.093993, 0.093993, 0.093993, SPHEREFOLLOWING, 0.002512, 0.003482, 1, 84, 58, 0.011065, 0.000020, 0.044616, 2, 1, 1.000000, 1, 15, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 708, 707, 0.771624, -16.278771, 256.571022, 0.784989, -16.287272, 256.585132, 0.012524, 0.000010, 0.000020, 0.021213, 0.044616, 0.044616, 0.044616, SPHEREFOLLOWING, 0.010496, 0.003482, 1, 84, 58, 0.011065, 0.000020, 0.044616, 2, 1, 1.000000, 1, 15, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 709, 708, 0.784989, -16.287272, 256.585132, 0.794695, -16.300888, 256.601505, 0.010683, 0.000008, 0.000010, 0.023403, 0.023403, 0.023403, 0.023403, SPHEREFOLLOWING, 0.002557, 0.003482, 1, 84, 58, 0.011065, 0.000020, 0.044616, 2, 1, 1.000000, 1, 15, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 710, 508, 0.873760, -16.317088, 256.216402, 0.924046, -16.336854, 256.228516, 0.027601, 0.000133, 0.003128, 0.055373, 4.126978, 10.908750, 1.832491, SPHEREFOLLOWING, 0.008186, 0.003482, 1, 85, 57, 0.027601, 0.003128, 4.126978, 2, 8, 3.162278, 10, 15, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 711, 710, 0.924046, -16.336854, 256.228516, 0.945852, -16.341285, 256.264190, 0.021212, 0.000059, 0.002903, 0.042046, 3.802989, 10.086408, 1.777119, SPHEREFOLLOWING, 0.002988, 0.003482, 1, 86, 85, 0.021372, 0.002612, 3.602210, 2, 7, 3.000000, 9, 15, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 712, 711, 0.945852, -16.341285, 256.264190, 0.961266, -16.343679, 256.291085, 0.022266, 0.000048, 0.002844, 0.031091, 3.760944, 9.707998, 1.735073, SPHEREFOLLOWING, 0.003302, 0.003482, 1, 86, 85, 0.021372, 0.002612, 3.602210, 2, 7, 3.000000, 9, 15, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 713, 712, 0.961266, -16.343679, 256.291085, 0.977304, -16.347409, 256.318416, 0.022300, 0.000050, 0.002795, 0.031908, 3.729853, 9.428182, 1.703982, SPHEREFOLLOWING, 0.008129, 0.003482, 1, 86, 85, 0.021372, 0.002612, 3.602210, 2, 7, 3.000000, 9, 15, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 714, 713, 0.977304, -16.347409, 256.318416, 0.991821, -16.345044, 256.348660, 0.020561, 0.000045, 0.002745, 0.033631, 3.697945, 9.141007, 1.672074, SPHEREFOLLOWING, 0.004983, 0.003482, 1, 86, 85, 0.021372, 0.002612, 3.602210, 2, 7, 3.000000, 9, 15, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 715, 714, 0.991821, -16.345044, 256.348660, 1.003215, -16.347612, 256.376223, 0.021372, 0.000043, 0.002701, 0.029935, 3.664314, 8.838330, 1.638443, SPHEREFOLLOWING, 0.005736, 0.003482, 1, 86, 85, 0.021372, 0.002612, 3.602210, 2, 7, 3.000000, 9, 15, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 716, 715, 1.003215, -16.347612, 256.376223, 1.015647, -16.345785, 256.405836, 0.021241, 0.000046, 0.002658, 0.032168, 3.634378, 8.568911, 1.608508, SPHEREFOLLOWING, 0.015850, 0.003482, 1, 86, 85, 0.021372, 0.002612, 3.602210, 2, 7, 3.000000, 9, 15, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 717, 716, 1.015647, -16.345785, 256.405836, 1.030064, -16.345990, 256.435691, 0.020503, 0.000044, 0.002612, 0.033155, 3.602210, 8.279398, 1.576340, SPHEREFOLLOWING, 0.002143, 0.003482, 1, 86, 85, 0.021372, 0.002612, 3.602210, 2, 7, 3.000000, 9, 15, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 718, 717, 1.030064, -16.345990, 256.435691, 1.038259, -16.347290, 256.465902, 0.020856, 0.000043, 0.002568, 0.031330, 3.569055, 7.981004, 1.543185, SPHEREFOLLOWING, 0.002764, 0.003482, 1, 86, 85, 0.021372, 0.002612, 3.602210, 2, 7, 3.000000, 9, 15, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 719, 718, 1.038259, -16.347290, 256.465902, 1.049959, -16.344576, 256.496615, 0.020299, 0.000043, 0.002526, 0.032978, 3.537725, 7.699035, 1.511855, SPHEREFOLLOWING, 0.001951, 0.003482, 1, 86, 85, 0.021372, 0.002612, 3.602210, 2, 7, 3.000000, 9, 15, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 720, 719, 1.049959, -16.344576, 256.496615, 1.062285, -16.344592, 256.525631, 0.021639, 0.000046, 0.002483, 0.031525, 3.504748, 7.402236, 1.478877, SPHEREFOLLOWING, 0.002962, 0.003482, 1, 86, 85, 0.021372, 0.002612, 3.602210, 2, 7, 3.000000, 9, 15, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 721, 720, 1.062285, -16.344592, 256.525631, 1.073744, -16.339312, 256.553751, 0.026448, 0.000068, 0.002437, 0.030822, 3.473223, 7.118508, 1.447352, SPHEREFOLLOWING, 0.005103, 0.003482, 1, 86, 85, 0.021372, 0.002612, 3.602210, 2, 7, 3.000000, 9, 15, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 722, 721, 1.073744, -16.339312, 256.553751, 1.097768, -16.339329, 256.575388, 0.028233, 0.000081, 0.002369, 0.032331, 3.442401, 6.841114, 1.416530, SPHEREFOLLOWING, 0.007955, 0.003482, 1, 86, 85, 0.021372, 0.002612, 3.602210, 2, 7, 3.000000, 9, 15, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 723, 722, 1.097768, -16.339329, 256.575388, 1.125030, -16.342096, 256.596091, 0.028456, 0.000087, 0.002288, 0.034344, 3.410070, 6.550136, 1.384200, SPHEREFOLLOWING, 0.010170, 0.003482, 1, 86, 85, 0.021372, 0.002612, 3.602210, 2, 7, 3.000000, 9, 15, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 724, 723, 1.125030, -16.342096, 256.596091, 1.142246, -16.340031, 256.631947, 0.028055, 0.000098, 0.002048, 0.039828, 3.021739, 5.710548, 1.349856, SPHEREFOLLOWING, 0.011392, 0.003482, 1, 87, 86, 0.032754, 0.001949, 2.981911, 2, 6, 2.645751, 7, 15, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 725, 724, 1.142246, -16.340031, 256.631947, 1.154574, -16.341465, 256.662679, 0.032754, 0.000112, 0.001949, 0.033143, 2.981911, 5.431749, 1.310027, SPHEREFOLLOWING, 0.009409, 0.003482, 1, 87, 86, 0.032754, 0.001949, 2.981911, 2, 6, 2.645751, 7, 15, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 726, 725, 1.154574, -16.341465, 256.662679, 1.188041, -16.322601, 256.692267, 0.021842, 0.000073, 0.001792, 0.048491, 2.869504, 5.120484, 1.276884, SPHEREFOLLOWING, 0.005328, 0.003482, 1, 88, 87, 0.024653, 0.001719, 2.821013, 2, 5, 2.449490, 6, 15, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 727, 726, 1.188041, -16.322601, 256.692267, 1.199037, -16.311472, 256.717382, 0.024653, 0.000056, 0.001719, 0.029589, 2.821013, 4.829537, 1.228393, SPHEREFOLLOWING, 0.005364, 0.003482, 1, 88, 87, 0.024653, 0.001719, 2.821013, 2, 5, 2.449490, 6, 15, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 728, 727, 1.199037, -16.311472, 256.717382, 1.206633, -16.314530, 256.753682, 0.020261, 0.000048, 0.001491, 0.037212, 2.421071, 4.192341, 1.198804, SPHEREFOLLOWING, 0.005311, 0.003482, 1, 89, 88, 0.018662, 0.001248, 2.203132, 2, 4, 2.000000, 4, 15, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 729, 728, 1.206633, -16.314530, 256.753682, 1.216087, -16.308532, 256.785353, 0.019424, 0.000040, 0.001443, 0.033592, 2.383859, 4.043494, 1.161592, SPHEREFOLLOWING, 0.003181, 0.003482, 1, 89, 88, 0.018662, 0.001248, 2.203132, 2, 4, 2.000000, 4, 15, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 730, 729, 1.216087, -16.308532, 256.785353, 1.223416, -16.302883, 256.813459, 0.019270, 0.000035, 0.001403, 0.029590, 2.350267, 3.909127, 1.128001, SPHEREFOLLOWING, 0.002899, 0.003482, 1, 89, 88, 0.018662, 0.001248, 2.203132, 2, 4, 2.000000, 4, 15, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 731, 730, 1.223416, -16.302883, 256.813459, 1.227839, -16.300944, 256.844607, 0.018130, 0.000033, 0.001369, 0.031520, 2.320678, 3.790767, 1.098411, SPHEREFOLLOWING, 0.005990, 0.003482, 1, 89, 88, 0.018662, 0.001248, 2.203132, 2, 4, 2.000000, 4, 15, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 732, 731, 1.227839, -16.300944, 256.844607, 1.233267, -16.299374, 256.872024, 0.018500, 0.000030, 0.001336, 0.027994, 2.289157, 3.664687, 1.066890, SPHEREFOLLOWING, 0.002352, 0.003482, 1, 89, 88, 0.018662, 0.001248, 2.203132, 2, 4, 2.000000, 4, 15, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 733, 732, 1.233267, -16.299374, 256.872024, 1.233766, -16.298876, 256.902133, 0.017675, 0.000030, 0.001306, 0.030117, 2.261164, 3.552712, 1.038897, SPHEREFOLLOWING, 0.001798, 0.003482, 1, 89, 88, 0.018662, 0.001248, 2.203132, 2, 4, 2.000000, 4, 15, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 734, 733, 1.233766, -16.298876, 256.902133, 1.235297, -16.294652, 256.929684, 0.017841, 0.000028, 0.001276, 0.027915, 2.231047, 3.432243, 1.008780, SPHEREFOLLOWING, 0.001832, 0.003482, 1, 89, 88, 0.018662, 0.001248, 2.203132, 2, 4, 2.000000, 4, 15, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 735, 734, 1.235297, -16.294652, 256.929684, 1.236640, -16.287657, 256.957168, 0.018095, 0.000029, 0.001248, 0.028392, 2.203132, 3.320584, 0.980865, SPHEREFOLLOWING, 0.002279, 0.003482, 1, 89, 88, 0.018662, 0.001248, 2.203132, 2, 4, 2.000000, 4, 15, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 736, 735, 1.236640, -16.287657, 256.957168, 1.238302, -16.282500, 256.984906, 0.018398, 0.000030, 0.001219, 0.028262, 2.174739, 3.207015, 0.952472, SPHEREFOLLOWING, 0.002226, 0.003482, 1, 89, 88, 0.018662, 0.001248, 2.203132, 2, 4, 2.000000, 4, 15, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 737, 736, 1.238302, -16.282500, 256.984906, 1.237255, -16.275582, 257.012122, 0.018263, 0.000029, 0.001189, 0.028101, 2.146478, 3.093968, 0.924211, SPHEREFOLLOWING, 0.002037, 0.003482, 1, 89, 88, 0.018662, 0.001248, 2.203132, 2, 4, 2.000000, 4, 15, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 738, 737, 1.237255, -16.275582, 257.012122, 1.237417, -16.268052, 257.041277, 0.018662, 0.000033, 0.001160, 0.030112, 2.118377, 2.981564, 0.896110, SPHEREFOLLOWING, 0.002784, 0.003482, 1, 89, 88, 0.018662, 0.001248, 2.203132, 2, 4, 2.000000, 4, 15, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 739, 738, 1.237417, -16.268052, 257.041277, 1.240407, -16.261269, 257.068786, 0.018704, 0.000031, 0.001127, 0.028491, 2.088265, 2.861115, 0.865998, SPHEREFOLLOWING, 0.002595, 0.003482, 1, 89, 88, 0.018662, 0.001248, 2.203132, 2, 4, 2.000000, 4, 15, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 740, 739, 1.240407, -16.261269, 257.068786, 1.244852, -16.250385, 257.096805, 0.019500, 0.000036, 0.001095, 0.030386, 2.059774, 2.747152, 0.837507, SPHEREFOLLOWING, 0.003237, 0.003482, 1, 89, 88, 0.018662, 0.001248, 2.203132, 2, 4, 2.000000, 4, 15, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 741, 740, 1.244852, -16.250385, 257.096805, 1.253258, -16.242879, 257.120099, 0.023755, 0.000046, 0.001059, 0.025877, 2.029388, 2.625609, 0.807121, SPHEREFOLLOWING, 0.004996, 0.003482, 1, 89, 88, 0.018662, 0.001248, 2.203132, 2, 4, 2.000000, 4, 15, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
